what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1283934888058
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1283934888058
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1283934888101
started,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1283934888144
os,sysinfo,,,"macosx",1283934888147
arch,sysinfo,,,"x86",1283934888147
ws,sysinfo,,,"cocoa",1283934888147
locale,sysinfo,,,"fr_FR",1283934888147
processors,sysinfo,,,"2",1283934888147
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1283934888147
java.runtime.version,sysinfo,,,"1.6.0_20-b02-279-10M3065",1283934888147
java.specification.name,sysinfo,,,"Java Platform API Specification",1283934888147
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1283934888147
java.specification.version,sysinfo,,,"1.6",1283934888147
java.vendor,sysinfo,,,"Apple Inc.",1283934888147
java.version,sysinfo,,,"1.6.0_20",1283934888147
java.vm.info,sysinfo,,,"mixed mode",1283934888147
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1283934888147
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1283934888147
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1283934888147
java.vm.specification.version,sysinfo,,,"1.0",1283934888147
java.vm.vendor,sysinfo,,,"Apple Inc.",1283934888147
java.vm.version,sysinfo,,,"16.3-b01-279",1283934888147
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283934888208
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1283934888735
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1283934888816
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1283934888840
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1283934888888
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1283934889028
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1283934889613
