what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1282914839813
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1282914839934
os,sysinfo,,,"macosx",1282914839938
arch,sysinfo,,,"x86",1282914839938
ws,sysinfo,,,"cocoa",1282914839938
locale,sysinfo,,,"fr_FR",1282914839938
processors,sysinfo,,,"2",1282914839938
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1282914839939
java.runtime.version,sysinfo,,,"1.6.0_20-b02-279-10M3065",1282914839939
java.specification.name,sysinfo,,,"Java Platform API Specification",1282914839939
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1282914839939
java.specification.version,sysinfo,,,"1.6",1282914839939
java.vendor,sysinfo,,,"Apple Inc.",1282914839939
java.version,sysinfo,,,"1.6.0_20",1282914839939
java.vm.info,sysinfo,,,"mixed mode",1282914839939
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1282914839939
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1282914839939
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1282914839939
java.vm.specification.version,sysinfo,,,"1.0",1282914839939
java.vm.vendor,sysinfo,,,"Apple Inc.",1282914839939
java.vm.version,sysinfo,,,"16.3-b01-279",1282914839939
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1282914840505
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1282914840874
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1282914841610
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1282914841938
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1282914842062
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1282914843624
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1282914843690
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1282914843848
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1282914843927
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1282914843957
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1282914843968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282914866922
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282914866961
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1282914874084
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1282914874111
opened,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1282914874232
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1282914874266
started,bundle,org.eclipse.jst.server.generic.core,1.0.506.v20090817,"org.eclipse.jst.server.generic.core",1282914876005
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1282914876017
started,bundle,org.eclipse.jst.server.core,1.2.1.v20100127,"org.eclipse.jst.server.core",1282914876450
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1282914876774
