what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283782859421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283782860644
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283782861554
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283782864106
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283782868633
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283782873747
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283782876844
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283782881083
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283782883273
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283782892609
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1283782894531
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1283782894736
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283782894886
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283782895121
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1283782900247
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283782906877
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283782908968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283782944713
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283782945729
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283782953147
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1283782960212
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1283782971538
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1283782972929
