what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747021608
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747025275
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747025352
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747029419
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747029499
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282747032270
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1282747038264
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282747043100
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282747047659
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1282747053690
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747095212
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747116586
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1282747118014
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282747122496
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282747137980
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747146488
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747146571
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282747148757
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1282747154871
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282747180370
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1282747219857
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1282747220967
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282747222591
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747240321
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747246019
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282747263778
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747272616
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747398759
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747450418
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747485372
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747494985
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747547490
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747577815
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747593609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747636469
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747639542
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1282747642135
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1282747645019
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1282747658781
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282747659040
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747718161
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747730260
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1282747737139
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1282747746239
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282747749037
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282748898193
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282748899218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1282748929878
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1282748935953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1282748937537
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1282748938257
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1282748938401
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1282748939933
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1282748947878
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1282748948974
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1282748950616
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1282748951708
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1282748954369
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1282748957129
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1282748958752
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1282748960361
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1282748962280
